[Curriculum 1 Type 0 Episode 160]	avg rewards : 8.284,	avg loss: : nan,	buffer size : 311,	epsilon : 42.8% 
[Curriculum 1 Type 0 Episode 180]	avg rewards : 8.224,	avg loss: : nan,	buffer size : 355,	epsilon : 41.9% 
[Curriculum 1 Type 0 Episode 200]	avg rewards : 8.420,	avg loss: : nan,	buffer size : 395,	epsilon : 41.1% 
[Curriculum 1 Type 0 Episode 220]	avg rewards : 8.468,	avg loss: : nan,	buffer size : 433,	epsilon : 40.3% 
[Curriculum 1 Type 0 Episode 240]	avg rewards : 8.606,	avg loss: : nan,	buffer size : 473,	epsilon : 39.5% 
[Curriculum 1 Type 0 Episode 260]	avg rewards : 8.622,	avg loss: : nan,	buffer size : 503,	epsilon : 38.8% 
[Curriculum 1 Type 0 Episode 280]	avg rewards : 8.690,	avg loss: : nan,	buffer size : 546,	epsilon : 38.0% 
[Curriculum 1 Type 0 Episode 300]	avg rewards : 8.698,	avg loss: : nan,	buffer size : 579,	epsilon : 37.3% 
[Curriculum 1 Type 0 Episode 320]	avg rewards : 8.711,	avg loss: : nan,	buffer size : 613,	epsilon : 36.6% 
[Curriculum 1 Type 0 Episode 340]	avg rewards : 8.685,	avg loss: : nan,	buffer size : 651,	epsilon : 35.9% 
[Curriculum 1 Type 0 Episode 360]	avg rewards : 8.639,	avg loss: : nan,	buffer size : 702,	epsilon : 35.2% 
[Curriculum 1 Type 0 Episode 380]	avg rewards : 8.648,	avg loss: : nan,	buffer size : 744,	epsilon : 34.5% 
[Curriculum 1 Type 0 Episode 400]	avg rewards : 8.719,	avg loss: : nan,	buffer size : 793,	epsilon : 33.8% 
[Curriculum 1 Type 0 Episode 420]	avg rewards : 8.678,	avg loss: : nan,	buffer size : 840,	epsilon : 33.2% 
[Curriculum 1 Type 0 Episode 440]	avg rewards : 8.713,	avg loss: : nan,	buffer size : 881,	epsilon : 32.6% 
[Curriculum 1 Type 0 Episode 460]	avg rewards : 8.639,	avg loss: : nan,	buffer size : 926,	epsilon : 31.9% 
[Curriculum 1 Type 0 Episode 480]	avg rewards : 8.603,	avg loss: : nan,	buffer size : 971,	epsilon : 31.3% 
[Curriculum 1 Type 0 Episode 500]	avg rewards : 8.636,	avg loss: : nan,	buffer size : 1005,	epsilon : 30.7% 
[Curriculum 1 Type 0 Episode 520]	avg rewards : 8.671,	avg loss: : nan,	buffer size : 1048,	epsilon : 30.1% 
[Curriculum 1 Type 0 Episode 540]	avg rewards : 8.702,	avg loss: : nan,	buffer size : 1088,	epsilon : 29.6% 
[Curriculum 1 Type 0 Episode 560]	avg rewards : 8.732,	avg loss: : nan,	buffer size : 1129,	epsilon : 29.0% 
[Curriculum 1 Type 0 Episode 580]	avg rewards : 8.759,	avg loss: : nan,	buffer size : 1161,	epsilon : 28.4% 
[Curriculum 1 Type 0 Episode 600]	avg rewards : 8.723,	avg loss: : nan,	buffer size : 1195,	epsilon : 27.9% 
[Curriculum 1 Type 0 Episode 620]	avg rewards : 8.705,	avg loss: : nan,	buffer size : 1228,	epsilon : 27.4% 
[Curriculum 1 Type 0 Episode 640]	avg rewards : 8.728,	avg loss: : nan,	buffer size : 1267,	epsilon : 26.8% 
[Curriculum 1 Type 0 Episode 660]	avg rewards : 8.749,	avg loss: : nan,	buffer size : 1309,	epsilon : 26.3% 
[Curriculum 1 Type 0 Episode 680]	avg rewards : 8.787,	avg loss: : nan,	buffer size : 1350,	epsilon : 25.8% 
[Curriculum 1 Type 0 Episode 700]	avg rewards : 8.822,	avg loss: : nan,	buffer size : 1387,	epsilon : 25.3% 
[Curriculum 1 Type 0 Episode 720]	avg rewards : 8.856,	avg loss: : nan,	buffer size : 1436,	epsilon : 24.9% 
[Curriculum 1 Type 0 Episode 740]	avg rewards : 8.874,	avg loss: : nan,	buffer size : 1483,	epsilon : 24.4% 
[Curriculum 1 Type 0 Episode 760]	avg rewards : 8.872,	avg loss: : nan,	buffer size : 1525,	epsilon : 23.9% 
[Curriculum 1 Type 0 Episode 780]	avg rewards : 8.888,	avg loss: : nan,	buffer size : 1562,	epsilon : 23.5% 
[Curriculum 1 Type 0 Episode 800]	avg rewards : 8.901,	avg loss: : nan,	buffer size : 1590,	epsilon : 23.0% 
[Curriculum 1 Type 0 Episode 820]	avg rewards : 8.929,	avg loss: : nan,	buffer size : 1631,	epsilon : 22.6% 
[Curriculum 1 Type 0 Episode 840]	avg rewards : 8.940,	avg loss: : nan,	buffer size : 1676,	epsilon : 22.2% 
[Curriculum 1 Type 0 Episode 860]	avg rewards : 8.951,	avg loss: : nan,	buffer size : 1712,	epsilon : 21.7% 
[Curriculum 1 Type 0 Episode 880]	avg rewards : 8.962,	avg loss: : nan,	buffer size : 1752,	epsilon : 21.3% 
[Curriculum 1 Type 0 Episode 900]	avg rewards : 8.985,	avg loss: : nan,	buffer size : 1788,	epsilon : 20.9% 
[Curriculum 1 Type 0 Episode 920]	avg rewards : 8.981,	avg loss: : nan,	buffer size : 1822,	epsilon : 20.5% 
